
**** SCALARS ****
run,n,repetition,module,name,value
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].wlan[0],bitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.transportIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.up.out[0].channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.lp.out[2].channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ifIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.configurator,typename,"""inet.networklayer.configurator.ipv4.Ipv4NodeConfigurator"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.configurator,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.configurator,routingTableModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.routingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.configurator,networkConfiguratorModule,"""configurator"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.configurator,configureRoutingTable,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,typename,"""inet.networklayer.ipv4.Ipv4RoutingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,routerId,"""auto"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,netmaskRoutes,"""*"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,forwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,multicastForwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,useAdminDist,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.routingTable,routingFile,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.natTable,typename,"""inet.networklayer.ipv4.Ipv4NatTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.natTable,networkProtocolModule,"""^.ip"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.natTable,config,<config/> at content:1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.up,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.up,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.up,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.up,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,typename,"""inet.networklayer.ipv4.Igmpv2"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,routingTableModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.routingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,enabled,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,robustnessVariable,2
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,queryInterval,125s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,queryResponseInterval,10s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,groupMembershipInterval,260s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,otherQuerierPresentInterval,255s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,startupQueryInterval,31.25s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,startupQueryCount,2
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,lastMemberQueryInterval,1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,lastMemberQueryCount,2
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.igmp,unsolicitedReportInterval,10s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.icmp,typename,"""inet.networklayer.ipv4.Icmp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.icmp,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.icmp,routingTableModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.routingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.icmp,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.icmp,quoteLength,8B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.mp,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.mp,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.mp,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.mp,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,typename,"""inet.networklayer.ipv4.Ipv4"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,routingTableModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.routingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,arpModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.arp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,icmpModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.icmp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,timeToLive,32
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,multicastTimeToLive,32
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,fragmentTimeout,60s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,limitedBroadcast,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.ip,directBroadcastInterfaces,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,typename,"""inet.networklayer.arp.ipv4.Arp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,routingTableModule,"""FakeWireCsmaCaNetwork.host[2].ipv4.routingTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,retryTimeout,1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,retryCount,3
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,cacheTimeout,120s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.arp,proxyArpInterfaces,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.lp,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.lp,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.lp,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4.lp,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4,typename,"""inet.networklayer.ipv4.Ipv4NetworkLayer"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4,forwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4,multicastForwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].ipv4,displayStringTextFormat,"""%i"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].nl,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].nl,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].nl,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].nl,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,typename,"""inet.transportlayer.udp.Udp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,icmpModule,"""^.ipv4.icmp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,icmpv6Module,"""^.ipv6.icmpv6"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].udp,defaultMulticastLoop,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,typename,"""inet.transportlayer.tcp.Tcp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,advertisedWindow,7504
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,delayedAcksEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,nagleEnabled,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,limitedTransmitEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,increasedIWEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,sackSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,windowScalingSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,windowScalingFactor,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,timestampSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,mss,536
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,msl,120s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,tcpAlgorithmClass,"""TcpReno"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,useDataNotification,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,dupthresh,3
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,initialSsthresh,4294967295
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,stopOperationExtraTime,0s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,stopOperationTimeout,2s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,ecnWillingness,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tcp,dctcpGamma,0.0625
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tn,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tn,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tn,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].tn,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],typename,"""inet.applications.udpapp.UdpBasicApp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],interfaceTableModule,"""FakeWireCsmaCaNetwork.host[2].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],clockModule,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],localPort,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],destAddresses,"""host[0]"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],localAddress,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],packetName,"""UdpBasicAppData"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],destPort,5000
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],messageLength,1000B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],startTime,1.25593s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],stopTime,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],sendInterval,exponential(1s)
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],timeToLive,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],dontFragment,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],dscp,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],tos,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],multicastInterface,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],receiveBroadcast,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],joinLocalMulticastGroups,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],stopOperationExtraTime,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].app[0],stopOperationTimeout,2s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].at,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].at,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].at,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2].at,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],typename,"""inet.node.inet.WirelessHost"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasStatus,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],osgModel,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],osgModelColor,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],canvasImage,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],canvasImageColor,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],recordPcap,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numPcapRecorders,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numLoInterfaces,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numWlanInterfaces,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numEthInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numPppInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numTunInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numVirtInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],fcsMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasIpv4,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasIpv6,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasGn,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],forwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],multicastForwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasUdp,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasTcp,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],hasSctp,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[2],numApps,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].radioIn[0].channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,typename,"""inet.mobility.static.StationaryMobility"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,subjectModule,"""^"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,coordinateSystemModule,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,displayStringTextFormat,"""p: %p\nv: %v"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,updateDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMinX,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMinY,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMinZ,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMaxX,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMaxY,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,constraintAreaMaxZ,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialX,30m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialY,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialZ,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialLatitude,nan deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialLongitude,nan deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialAltitude,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialHeading,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialElevation,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initialBank,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,initFromDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].mobility,updateFromDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].interfaceTable,typename,"""inet.networklayer.common.InterfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].interfaceTable,displayAddresses,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].cb,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].cb,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].cb,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].cb,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].bl,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].bl,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].bl,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].bl,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].li,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].li,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].li,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].li,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0].upperLayerIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0].lo.upperLayerOut.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0].lo,typename,"""inet.linklayer.loopback.Loopback"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0].lo,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[3].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0].lo,mtu,4470B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0],typename,"""inet.linklayer.loopback.LoopbackInterface"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0],displayStringTextFormat,"""%a (%i)\n%m"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0],recordPcap,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0],numPcapRecorders,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].lo[0],interfaceTableModule,"""FakeWireCsmaCaNetwork.host[3].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].radioIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].llc.upperLayerOut.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].upperLayerIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].mib,typename,"""inet.linklayer.ieee80211.mib.Ieee80211Mib"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].llc,typename,"""inet.linklayer.ieee80211.llc.Ieee80211LlcLpd"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].llc,registerProtocol,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].agent,typename,"""inet.linklayer.ieee80211.mgmt.Ieee80211AgentSta"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].agent,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[3].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[3].wlan[0].agent,mibModule,"""FakeWireCsmaCaNetwork.host[3].wlan[0].mib"""
